LocalTime, GPSTime, ESSID, BSSID, Power, Security, Latitude, Longitude, Latitude Error, Longitude Error, Type
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-86, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-84, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-85, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,,18:21:95:09:C8:77,-88,,0.000000,0.000000,0.000,0.000,Client
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-75, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-74, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-72, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
2023-01-12 13:06:01,1900-01-00 00:00:00,Wanyumu ,D8:0D:17:26:25:12,-73, WPA2 ,0.000000,0.000000,0.000,0.000,AP
